ETH Address, Tier, Wave, Is Promoted, Is CoolOff
0x0014...a70a,1,1,false,false
0x007c...f7bc,1,1,false,false
0x0099...208b,2,1,false,false
0x00ce...75e8,2,1,false,false
0x00d0...87bd,1,1,false,false
0x01b6...26ed,2,1,false,false
0x0202...c47e,2,1,false,false
0x0324...5df3,2,1,false,false
0x045e...e40f,1,1,false,false
0x04a7...5e6d,1,1,false,false
0x04e3...2bda,2,1,false,false
0x04f8...bb6e,1,1,false,false
0x04fd...4327,1,1,false,false
0x056a...28e0,2,1,false,false
0x05d0...28e6,2,1,false,false
0x0826...177e,2,1,false,false
0x0865...8901,2,1,false,false
0x0901...2aeb,2,1,false,false
0x090c...5f2c,3,1,true,false
0x0972...3913,2,1,false,false
0x09c1...7f71,2,1,false,false
0x09ff...bbf6,2,1,false,false
0x0a16...68d5,2,1,false,false
0x0ae2...df34,2,1,false,false
0x0b20...2bb6,1,1,false,false
0x0b88...6e8e,2,1,false,false
0x0b91...d15c,2,1,false,false
0x0c09...a31d,1,1,false,false
0x0c21...4fa5,2,1,false,false
0x0c7b...9b00,1,1,false,false
0x0c9f...a8e6,2,1,false,false
0x0dbd...e454,2,1,false,false
0x0f22...1319,2,1,false,false
0x0f9c...3713,2,1,false,false
0x103f...35c1,3,1,true,false
0x1045...28ac,2,1,false,false
0x1102...8caa,1,1,false,false
0x112b...12aa,1,1,false,false
0x112c...b22d,2,1,false,false
0x1151...315a,2,1,false,false
0x12ce...d467,1,1,false,false
0x134a...3ad8,2,1,false,false
0x138f...e1b3,2,1,false,false
0x13d6...45ce,2,1,false,false
0x14f5...96b7,2,1,false,false
0x1552...eb2c,1,1,false,false
0x16b5...a684,2,1,false,false
0x185e...d2f0,1,1,false,false
0x1899...bd88,2,1,false,false
0x189f...c136,2,1,false,false
0x189f...e2c2,1,1,false,false
0x197e...9c07,2,1,false,false
0x1a34...da29,2,1,false,false
0x1a67...10b1,2,1,false,false
0x1a7f...03df,1,1,false,false
0x1aa0...cabe,1,1,false,false
0x1b95...4358,2,1,false,false
0x1c3b...423a,2,1,false,false
0x1c4c...fb48,1,1,false,false
0x1c78...fbbc,2,1,false,false
0x1cc1...dff9,2,1,false,false
0x1d71...6578,2,1,false,false
0x1e81...8e26,2,1,false,false
0x2020...5ebf,2,1,false,false
0x2050...8d64,2,1,false,false
0x206d...d805,1,1,false,false
0x20ca...69d1,2,1,false,false
0x21ec...4b85,2,1,false,false
0x22a1...bfee,2,1,false,false
0x2411...6210,2,1,false,false
0x248b...c1c5,2,1,false,false
0x2540...93ee,2,1,false,false
0x2590...bed8,2,1,false,false
0x25cc...f090,2,1,false,false
0x25fb...7070,2,1,false,false
0x2693...61d3,1,1,false,false
0x26d1...6f19,2,1,false,false
0x278d...589b,1,1,false,false
0x27d1...492c,2,1,false,false
0x2842...58f2,2,1,false,false
0x28cd...821f,2,1,false,false
0x28ea...daef,2,1,false,false
0x2946...debe,2,1,false,false
0x2954...36c9,2,1,false,false
0x2992...3513,1,1,false,false
0x2a51...92bb,1,1,false,false
0x2a9b...b53b,2,1,false,false
0x2b17...3403,2,1,false,false
0x2cbc...a951,1,1,false,false
0x2ea0...6c21,2,1,false,false
0x2eec...5ba6,2,1,false,false
0x2f18...754f,2,1,false,false
0x2fc9...0e36,2,1,false,false
0x308f...d709,2,1,false,false
0x32eb...7245,1,1,false,false
0x335f...2953,2,1,false,false
0x33ef...4435,2,1,false,false
0x33f6...833f,1,1,false,false
0x3465...bebb,2,1,false,false
0x3537...e0de,2,1,false,false
0x3557...42cf,2,1,false,false
0x35e0...646b,1,1,false,false
0x3696...3484,2,1,false,false
0x3710...e1ee,2,1,false,false
0x3743...fc74,2,1,false,false
0x3764...b46c,2,1,false,false
0x37b0...ced3,2,1,false,false
0x3833...a4ed,1,1,false,false
0x390a...9c26,2,1,false,false
0x3a4b...1b99,2,1,false,false
0x3b97...05ef,2,1,false,false
0x3c73...7905,2,1,false,false
0x3d0d...c426,2,1,false,false
0x3eff...fc7e,2,1,false,false
0x3f8a...e655,2,1,false,false
0x3f90...33e8,2,1,false,false
0x3fae...83e3,2,1,false,false
0x40d2...8087,2,1,false,false
0x40fe...1a63,2,1,false,false
0x41c9...4ec2,2,1,false,false
0x423b...a194,2,1,false,false
0x4274...b0fb,2,1,false,false
0x42cb...571a,2,1,false,false
0x43db...e302,2,1,false,false
0x43e7...57f2,2,1,false,false
0x4468...9a57,2,1,false,false
0x446b...e1d0,2,1,false,false
0x4490...5916,2,1,false,false
0x44ed...27cd,2,1,false,false
0x44fa...8f50,1,1,false,false
0x44fe...160d,2,1,false,false
0x460a...f449,2,1,false,false
0x4627...bba3,2,1,false,false
0x4658...9b3e,2,1,false,false
0x4715...e730,2,1,false,false
0x4738...7af5,2,1,false,false
0x473d...5270,1,1,false,false
0x476e...f58c,2,1,false,false
0x4897...34dd,2,1,false,false
0x48fa...dff7,2,1,false,false
0x49cb...d672,2,1,false,false
0x4b62...e603,2,1,false,false
0x4b7d...9d4e,2,1,false,false
0x4b7e...5609,1,1,false,false
0x4d05...780f,2,1,false,false
0x4d16...31a6,2,1,false,false
0x4d4e...9d46,2,1,false,false
0x4d9d...3e36,2,1,false,false
0x4db6...37e8,2,1,false,false
0x4e2f...1721,1,1,false,false
0x4e46...2565,1,1,false,false
0x4e9d...74bc,1,1,false,false
0x4ece...36f9,2,1,false,false
0x4ede...05a4,2,1,false,false
0x4fbe...ed8e,1,1,false,false
0x4ffa...7a06,2,1,false,false
0x5076...eeee,2,1,false,false
0x50ab...b943,2,1,false,false
0x50ee...1795,2,1,false,false
0x5138...78a7,1,1,false,false
0x519b...b32e,2,1,false,false
0x52ee...26a5,2,1,false,false
0x5320...84d9,2,1,false,false
0x535a...7a51,2,1,false,false
0x5394...42d8,2,1,false,false
0x53ff...e784,2,1,false,false
0x5487...a2d9,2,1,false,false
0x55d2...35ce,2,1,false,false
0x56c0...22ce,2,1,false,false
0x56e6...4dad,2,1,false,false
0x577c...2b77,2,1,false,false
0x5793...cf95,2,1,false,false
0x580c...b05b,2,1,false,false
0x5821...fbf7,2,1,false,false
0x5834...286a,2,1,false,false
0x5849...9de5,2,1,false,false
0x589f...353d,2,1,false,false
0x58ab...85b3,2,1,false,false
0x59d0...f3dc,2,1,false,false
0x59f7...ccd8,2,1,false,false
0x5a54...fd18,2,1,false,false
0x5bb2...bf9a,2,1,false,false
0x5bbd...8ff9,1,1,false,false
0x5bc1...4da0,2,1,false,false
0x5c11...6a7f,2,1,false,false
