ETH Address, Tier, Wave, Is Promoted
0x802e...a8c8,2,1,false
0x80e1...2b6e,2,1,false
0x82ca...3101,2,1,false
0x8321...cd50,2,1,false
0x8393...307a,2,1,false
0x857d...9a9e,2,1,false
0x858e...7db4,1,1,false
0x85cc...8e09,2,1,false
0x8629...d6b3,2,1,false
0x864c...7766,2,1,false
0x86dd...9cde,2,1,false
0x8abd...2140,2,1,false
0x8b60...70a3,2,1,false
0x8ccd...0db0,1,1,false
0x8eec...0e16,2,1,false
0x8f1c...74cb,2,1,false
0x8f39...2870,2,1,false
0x9077...5deb,1,1,false
0x90bf...1e22,1,1,false
0x90d3...16c4,1,1,false
0x9143...1c1a,2,1,false
0x91d6...54bf,2,1,false
0x921e...8e90,2,1,false
0x92de...710b,1,1,false
0x946d...584d,2,1,false
0x948f...2811,1,1,false
0x956e...5b74,1,1,false
0x9605...651d,2,1,false
0x9652...eb10,2,1,false
0x9680...e379,1,1,false
0x975d...2dbf,1,1,false
0x9796...59be,2,1,false
0x97cd...f050,2,1,false
0x9842...9e06,2,1,false
0x9953...b317,2,1,false
0x9a6a...f025,2,1,false
0x9bcb...70ec,2,1,false
0x9ca4...ccbf,1,1,false
0xa066...b2a7,2,1,false
0xa198...c58a,2,1,false
0xa1e8...552b,2,1,false
0xa237...481d,2,1,false
0xa2dc...697b,1,1,false
0xa415...0fcd,2,1,false
0xa47d...3540,2,1,false
0xa4a7...fec0,1,1,false
0xa5aa...3954,2,1,false
0xa681...2cda,2,1,false
0xa70b...86dd,2,1,false
0xa8c6...cb40,2,1,false
0xabb3...488a,2,1,false
0xace1...f82d,2,1,false
0xad25...b733,1,1,false
0xad9d...1fb3,2,1,false
0xadc0...0ab1,2,1,false
0xae01...687b,2,1,false
0xae36...f19b,2,1,false
0xae91...b57c,2,1,false
0xaf0e...cbe1,2,1,false
0xaf79...32b0,2,1,false
0xafb2...ae95,2,1,false
0xb16a...318d,2,1,false
0xb1a9...c80f,2,1,false
0xb2c5...c6b2,1,1,false
0xb347...2dec,1,1,false
0xb3d8...f64e,2,1,false
0xb598...038c,1,1,false
0xb5c6...23cc,2,1,false
0xb5ca...81c3,2,1,false
0xb61a...ac73,2,1,false
0xb623...7efb,2,1,false
0xb6b6...e9fa,2,1,false
0xb6ba...b371,2,1,false
0xb738...3be6,2,1,false
0xb7bb...c1bd,2,1,false
0xb7e9...ffe0,2,1,false
0xb8c5...91d9,2,1,false
0xb91d...91b2,2,1,false
0xba6d...72c5,2,1,false
0xbbed...4ee6,2,1,false
0xbdd6...dfe2,1,1,false
0xbe1f...4f3e,2,1,false
0xbe8f...c99f,2,1,false
0xbf39...7413,1,1,false
0xbf5c...1739,1,1,false
0xbfa3...36e3,2,1,false
0xbfbc...81bf,2,1,false
0xc021...cde6,2,1,false
0xc034...dce6,2,1,false
0xc11b...a54f,2,1,false
0xc13e...9b17,2,1,false
0xc19f...27a7,2,1,false
0xc1c4...dc51,2,1,false
0xc3f8...b2e9,2,1,false
0xc4f5...d074,2,1,false
0xc55b...891b,1,1,false
0xc5e8...2e8b,2,1,false
0xc69e...f6ba,1,1,false
0xc804...5a0a,1,1,false
0xc81a...bb2d,2,1,false
0xc937...2c76,2,1,false
0xca0b...c8bb,2,1,false
0xcb7d...d335,2,1,false
0xcc73...bb7e,2,1,false
0xcc85...b709,2,1,false
0xcd9d...76dc,2,1,false
0xcda9...12cf,2,1,false
0xcdad...a494,1,1,false
0xce07...23a6,2,1,false
0xce50...215d,2,1,false
0xce72...59a3,2,1,false
0xced6...f8c6,2,1,false
0xcee7...35b3,4,1,true
0xd1c6...f3e2,2,1,false
0xd1d5...93e2,2,1,false
0xd1db...927f,2,1,false
0xd215...602c,2,1,false
0xd416...80f9,2,1,false
0xd41f...766a,1,1,false
0xd57f...09c4,2,1,false
0xd588...3b51,2,1,false
0xd7e0...32eb,2,1,false
0xd802...9753,2,1,false
0xda11...93d3,2,1,false
0xdbdb...2782,2,1,false
0xdbec...9086,2,1,false
0xdcd5...d390,1,1,false
0xdde3...ca35,2,1,false
0xdee5...1699,2,1,false
0xdf9e...83a6,2,1,false
0xdfb5...c218,2,1,false
0xe0fe...a81a,2,1,false
0xe105...ac6c,2,1,false
0xe13e...3b36,2,1,false
0xe146...1648,2,1,false
0xe1a3...75d7,2,1,false
0xe1c4...f31c,1,1,false
0xe211...82a8,1,1,false
0xe223...563d,2,1,false
0xe321...2557,2,1,false
0xe374...f0c0,2,1,false
0xe455...8e46,2,1,false
0xe5a6...ce7b,2,1,false
0xe6bf...c98b,2,1,false
0xe6f9...d437,1,1,false
0xe7ff...1a36,1,1,false
0xe81b...94d9,2,1,false
0xe938...ccb2,2,1,false
0xe9f0...96b7,2,1,false
0xebd2...d94b,2,1,false
0xebe2...1a92,1,1,false
0xec02...6e95,2,1,false
0xece8...1bcb,1,1,false
0xedf7...4814,2,1,false
0xf054...5f23,1,1,false
0xf0c8...d1f0,2,1,false
0xf3f3...3e78,1,1,false
0xf421...ca7a,4,1,true
0xf558...ed45,2,1,false
0xf565...9d3c,2,1,false
0xf5b8...7bf4,2,1,false
0xf8c7...413d,2,1,false
0xfa76...df59,2,1,false
0xfa7d...e3ac,2,1,false
0xfaf2...9277,2,1,false
0xfb7e...92fa,2,1,false
0xfc3a...8877,1,1,false
0xfcf4...a889,2,1,false
0xfd67...efc7,2,1,false
0xfe4b...a27e,2,1,false
0xfe6f...dcea,2,1,false
0xfe7f...ec44,1,1,false
0xfead...7b00,2,1,false
0xf53b...eac1,4,1,false
0xfe39...eb37,4,1,false
0x3806...86a2,5,1,false
0x9a7d...0b1d,3,1,false
0x97a8...cd95,3,1,false
0xe180...f95c,3,1,false
0xf39e...4b18,4,1,false
0xb7a1...1253,3,1,false
0x52eb...a9b3,3,1,false
0x3278...f1d0,5,1,false
0xab61...b14e,4,1,false
0x1fa2...4869,4,1,false
0x8ceb...f1ee,3,1,false
0xdf53...8101,5,1,false
0xb29d...3a3b,3,1,false
0x725b...924f,3,1,false
0x6669...9f99,5,1,false
0xc06f...bb07,3,1,false
0xe5cc...9f4e,3,1,false
0x86ef...3197,5,1,false
0x30dd...e5f6,5,1,false
0x5d12...d317,4,1,false
0xf80c...d6ca,5,1,false
0xa81d...2ba5,5,1,false
0xd166...61ec,4,1,false
0x608b...dc47,4,1,false
0xe0c2...5e2b,3,1,false
0x2994...68ad,5,1,false
0x9264...e2d8,3,1,false
0x214c...4931,3,1,false
0xb8c9...082e,3,1,false
0xf3f1...0239,4,1,false
0xee83...b793,3,1,false
0xeb35...a5ac,3,1,false
0x2f18...754f,3,1,false
0xd30c...7967,3,1,false
0xcc3c...1710,3,1,false
0x8ed4...1786,3,1,false
0x810f...93bb,3,1,false
0xf7e1...38f6,3,1,false
0xb8d1...87ae,3,1,false
0x4393...1d4e,3,1,false
0x32e9...2017,3,1,false
0x579a...d5e5,3,1,false
0xc898...7792,3,1,false
0x8635...ae37,3,1,false
0x4b05...7b5c,3,1,false
0x0ed1...87a0,5,1,false
0xb0aa...f848,5,1,false
0x514a...a250,3,1,false
0x1899...bd88,3,1,false
0x0f3a...5353,3,1,false
0xcc24...f19b,5,1,false
0x967b...8273,5,1,false
0x4cfb...8855,5,1,false
0x300c...3461,3,1,false
0xf3d7...853e,5,1,false
0x71b0...1e3b,3,1,false
0xe235...0800,5,1,false
0x947f...74d2,3,1,false
0x1644...e7c7,3,1,false
0x6cce...29fc,4,1,false
0xd045...9e44,3,1,false
0x6d36...e513,3,1,false
0xba88...4c57,3,2,false
0x73e5...48a7,4,2,false
0x1d7a...f400,4,2,false
0xcfde...ee49,5,2,false
0x69cb...e3f2,3,2,false
0xf8b7...d1c8,5,2,false
0xcf5e...dacf,3,2,false
0x0382...9c73,3,2,false
0xada2...1896,3,2,false
0x5e47...2178,3,2,false
0x49cb...d672,3,2,false
0x2804...ea94,3,2,false
0xf14d...5a9f,3,2,false
0xd4f1...b713,4,2,false
0x3836...d2a6,4,2,false
0x470f...8b95,5,2,false
0x0311...1c67,5,2,false
0x9980...4f3b,5,2,false
0xc96f...6bcb,4,2,false
0xd58b...dbf2,3,2,false
0x1c72...d414,4,2,false
0x6ee7...e89c,4,2,false
0xc909...2dbe,3,2,false
0xdbe9...80dc,3,2,false
0xad36...2b36,3,2,false
0x354f...63d4,4,2,false
0x840d...7967,3,2,false
0xb96d...fe9a,5,2,false
0x3846...6f46,4,2,false
0x80fc...95bb,5,2,false
0x5b9c...05bf,5,2,false
0x0dfd...ee28,4,2,false
0x5c98...e3cb,5,2,false
0x0a5c...cc22,3,2,false
0xe969...0e12,5,2,false
0x8810...c89f,3,2,false
0xc578...f674,4,2,false
0x6fd6...d7c7,4,2,false
0x81c1...c78a,3,2,false
0x197f...7d4b,3,2,false
0xa1fb...6492,3,2,false
0x47e9...e670,5,2,false
0xecf7...4433,5,2,false
0xc4f0...b914,3,2,false
0x42b3...c2e4,4,2,false
0xb9cc...1120,3,2,false
0xd8d0...4477,5,2,false
0xc582...c106,3,2,false
0x00b4...9847,5,2,false
0x4a20...3951,5,2,false
0x2b7a...bdd7,5,2,false
0xa0dd...f22d,5,2,false
0xce3a...15d9,5,2,false
0x37b0...ced3,3,2,false
0x9bb9...0d34,3,2,false
0xbf80...32a1,5,2,false
0xc598...26c5,5,2,false
0x303d...8d8f,4,2,false
0x5515...056a,4,2,false
0x99e8...1a88,4,2,false
0x7ef4...5370,3,2,false
0x03a0...3184,3,2,false
0x5834...286a,3,2,false
0x585a...3779,5,2,false
0xf0a4...fa37,3,2,false
0xd4ad...740d,3,2,false
0xd24d...53fa,3,2,false
0x0386...e998,5,2,false
0x9a63...9976,5,2,false
0x87b6...1a2d,5,2,false
0x5bf7...3b14,3,2,false
0xeaec...5c9a,4,2,false
0x86bf...743b,3,2,false
0xb2e2...0175,3,2,false
0xc697...5e0e,3,2,false
0xc600...127e,3,2,false
0xb330...fba1,5,2,false
0x2319...35a6,3,2,false
0x9e13...8215,3,2,false
0xfac1...a191,3,2,false
0x5a69...2679,5,2,false
0x12e6...e14d,3,2,false
0xbf51...839c,5,2,false
0xbf01...565d,5,2,false
0xf21c...5cc8,3,2,false
0xaf9a...e19a,3,2,false
0x59f7...ccd8,3,2,false
0x7936...0726,4,2,false
0x6f24...affc,3,2,false
0x09a8...1e16,5,2,false
0xeb61...507e,4,2,false
0x796b...180c,5,2,false
0x27a4...3780,3,2,false
0xa0ac...013d,4,2,false
0x8812...bd93,3,2,false
0x71ec...d3be,5,2,false
0x7591...c6e2,3,2,false
0x050d...3800,5,2,false
0xfb10...af44,3,2,false
0x1045...28ac,3,2,false
0x6cf2...eb3d,3,3,false
0x6a5f...ccd4,3,3,false
0xaf03...87af,5,3,false
0xecea...2647,4,3,false
0xc32c...e8eb,3,3,false
0x545e...37df,5,3,false
0x8011...d0bb,5,3,false
0xcd10...2fa9,4,3,false
0x72d7...0805,5,3,false
0xfd46...6a41,3,3,false
0x3d5d...3d7e,5,3,false
0x46ac...580e,5,3,false
0xad5b...d2d9,5,3,false
0xe859...05af,4,3,false
0x02c2...b179,3,3,false
0x02d9...c6f7,5,3,false
0x13ca...9f97,5,3,false
0x2020...5ebf,3,3,false
0x4df0...1201,3,3,false
0xdb8d...9360,4,3,false
0x3d52...0e63,3,3,false
0x96c3...3403,3,3,false
0xfd78...8601,3,3,false
0xc627...ca7e,3,3,false
0x1519...8303,4,3,false
0x36e0...52bd,4,3,false
0x8e5e...a80f,3,3,false
0x531a...bb4f,5,3,false
0xbd28...09d0,3,3,false
0xa20c...0371,4,3,false
0x760e...e8fe,3,3,false
0xe5c2...4a4c,3,3,false
0x67a8...2eb6,5,3,false
0x9424...d9dc,3,3,false
0x9de2...5a61,4,3,false
0xb6f3...65db,4,3,false
0x6b30...b9f1,5,3,false
0xb3cf...155c,3,3,false
0x83b3...b566,5,3,false
0xa4e8...0771,5,3,false
0x1cd0...cec5,5,3,false
0x5ac6...231e,3,3,false
0xce20...c645,3,3,false
0x36c6...5231,5,3,false
0x0ba9...e8f5,4,3,false
0x5394...42d8,4,3,false
0x6d6d...8855,4,3,false
0x6100...9ebf,4,3,false
0x1a7a...9d78,4,3,false
0xe26f...0974,5,3,false
0x60dd...21ed,5,3,false
0x0b52...a134,5,3,false
0x0e8e...4f57,5,3,false
0xdf59...84e5,5,3,false
0x3707...2860,5,3,false
0x4e9b...39d6,5,3,false
0x57fb...cbbb,3,3,false
0x0cf4...a9fa,3,3,false
0x87e9...a142,3,3,false
0x919c...5a42,5,3,false
0x0099...208b,4,3,false
0x3bb1...b618,3,3,false
0x89a8...5b0d,5,3,false
0x5c5d...bcb4,4,3,false
0x32e6...84e0,4,3,false
0x303c...226f,5,3,false
0x3e68...c119,5,3,false
0xee7c...9990,3,3,false
0xe2ce...5a24,5,3,false
0x3530...2e7a,4,3,false
0xbfbc...b637,4,3,false
0x5339...eb03,4,3,false
0xe92a...9ed0,5,3,false
0xc8ee...fb1e,5,3,false
0xfdc2...3437,5,3,false
0xbfad...ad6c,3,3,false
0x851b...8dc2,3,3,false
0x83fb...4d17,4,3,false
0x19c5...22a6,3,3,false
0xfaf2...d1c6,5,3,false
0x45e9...293e,4,3,false
0xceae...035c,3,3,false
0x1917...53b8,3,3,false
0xd71a...9e22,3,3,false
0xbeca...bab3,3,3,false
0x60a7...cac4,3,3,false
0xd492...0f92,3,3,false
0xfa45...bc28,4,3,false
0x0e4f...e6f8,5,3,false
0xc18a...25ab,4,3,false
0x00e9...d60a,4,3,false
0xb478...2349,5,3,false
0x8a8a...c796,3,3,false
0x2bc9...faed,5,3,false
0xa677...bf0d,3,3,false
0x497a...f06b,3,3,false
0xa067...74f4,3,3,false
0x467d...ae69,5,3,false
0x8486...d424,5,3,false
0x4e7d...34e0,3,3,false
0x8834...7d56,5,4,false
0x87d2...07b0,4,4,false
0xf37e...61d1,3,4,false
0x8271...e706,5,4,false
0x5390...462f,4,4,false
0x721e...a2ee,5,4,false
0xab94...685b,5,4,false
0xe8b4...67b4,5,4,false
0x7463...0124,3,4,false
0xc464...8e5f,3,4,false
0x09f1...b3c9,4,4,false
0x0400...48f8,5,4,false
0x9617...d0de,4,4,false
0x0972...3913,3,4,false
0x426a...0d36,5,4,false
0x521f...cdf0,3,4,false
0xf97e...a172,5,4,false
0xb0f7...b223,4,4,false
0xaa67...c1f0,5,4,false
0x2381...ce3b,3,4,false
0x888b...847b,3,4,false
0x1eaf...aace,3,4,false
0x08a3...c1df,3,4,false
0xe871...9ed2,4,4,false
0x1e74...e11c,3,4,false
0x70cc...c649,5,4,false
0xea3a...d3b0,3,4,false
0xf18c...e9ff,3,4,false
0x7619...e538,5,4,false
0x23d3...5936,4,4,false
0x21f9...d393,5,4,false
0x87fb...69aa,5,4,false
0x127c...5811,5,4,false
0x298b...5563,5,4,false
0x1eb9...9854,5,4,false
0x7f58...41c2,3,4,false
0x816d...cb79,3,4,false
0xa8ea...cc22,3,4,false
0x0364...c4bd,3,4,false
0xd0f5...7912,3,4,false
0x77b0...2640,4,4,false
0x3e30...1708,4,4,false
0x3ae5...b067,4,4,false
0x6b12...5328,5,4,false
0x122f...f95e,5,4,false
0x9ed4...c56d,4,4,false
0x0d51...d862,4,4,false
0x7410...0ad1,4,4,false
0x773e...2446,3,4,false
0x82cf...41f8,3,4,false
0xc49d...2dbe,5,4,false
0x5bd0...eb8e,4,4,false
0x0752...c807,4,4,false
0x7e55...0a41,3,4,false
0x754a...e5c1,4,4,false
0xf5d6...610f,3,4,false
0x933d...b244,3,4,false
0x85b8...c928,3,4,false
0x42e2...fb22,3,4,false
0xa140...a46d,3,4,false
0x511e...ad88,3,4,false
0x4cd6...68b5,5,4,false
0x8cec...4805,5,4,false
0x465d...d894,5,4,false
0xa4bd...4695,4,4,false
0x8bca...2c65,5,4,false
0x162c...ea7d,4,4,false
0x3146...af50,3,4,false
0xa55f...d148,5,4,false
0x00d1...adfe,3,4,false
0x5722...9e5f,3,4,false
0xeda4...eed9,3,4,false
0x148a...e04e,3,4,false
0x1a01...4981,3,4,false
0x6792...fe5a,5,4,false
0x5142...5013,4,4,false
0xdf2e...dc80,3,4,false
0xadda...928b,5,4,false
0x68b3...16db,4,4,false
0x302d...5ade,5,4,false
0x99f6...a375,3,4,false
0xf028...ebe8,5,4,false
0x80cd...d7c7,5,4,false
0x1151...315a,3,4,false
0x7f70...2854,5,4,false
0x65b1...082e,3,4,false
0xc5d8...74d9,4,4,false
0x45fb...52eb,5,4,false
0x2462...489e,4,4,false
0x9878...d0e3,4,4,false
0x7a35...e347,3,4,false
0x46f3...bbe8,4,4,false
0x32b4...3bb1,3,4,false
0x4f2e...4360,3,4,false
0x0717...a857,3,4,false
0x9b8e...6f68,5,4,false
0x980b...53a2,3,4,false
0x95c0...a95d,3,4,false
0x7358...bfea,4,4,false
0x6c14...92b0,3,4,false
0xbd84...6a35,3,5,false
0x3562...a82a,4,5,false
0x87b6...1b54,4,5,false
0x90ce...c9f0,5,5,false
0xc0af...89ee,5,5,false
0x8883...7d25,3,5,false
0xc583...5d5c,3,5,false
0x7357...4c4f,3,5,false
0x9be4...bcae,4,5,false
0x3a73...4ad7,3,5,false
0xf0ce...5cd8,5,5,false
0x490e...4d0a,4,5,false
0x868e...b7e6,4,5,false
0xefbb...3f86,3,5,false
0x6f76...c933,3,5,false
0x04e3...2bda,3,5,false
0x0ed4...3481,4,5,false
0xdf3f...0404,3,5,false
0x972f...661f,3,5,false
0xd3e7...25f1,4,5,false
0x51bd...dd53,5,5,false
0x5c0d...8df4,4,5,false
0xc178...6829,5,5,false
0x5927...c435,5,5,false
0x0130...363c,5,5,false
0x443d...561e,5,5,false
0xaa26...e3bf,5,5,false
0x4689...7d9e,3,5,false
0x235f...22d2,5,5,false
0x6106...fef9,5,5,false
0xf01c...efa3,3,5,false
0xe6f3...f23c,5,5,false
0x0b44...654e,3,5,false
0x571a...e2e1,5,5,false
0xc287...08ed,3,5,false
0x639c...621d,5,5,false
0xc284...c712,4,5,false
0x4fbc...90e1,3,5,false
0x8386...8fb6,4,5,false
0x827d...ab3b,5,5,false
0xd6a5...ba07,4,5,false
0x7ecd...bd6c,4,5,false
0xf825...1fc5,3,5,false
0x1920...6546,3,5,false
0xfa9d...ca46,5,5,false
0x6d72...806c,3,5,false
0xdaf6...a240,3,5,false
0x4873...79c0,4,5,false
0x45b0...8637,3,5,false
0xbc1d...490d,4,5,false
0x3c72...b8fe,5,5,false
0x116e...524a,3,5,false
0xf501...409e,5,5,false
0xb29c...c0ef,5,5,false
0x874c...bb22,4,5,false
0x4e65...c954,3,5,false
0xf528...2926,4,5,false
0x4b9e...1116,3,5,false
0x4db9...cf27,4,5,false
0x5602...0428,3,5,false
0x3f14...c569,3,5,false
0x5ffc...aa6c,5,5,false
0xb1ac...3a56,5,5,false
0xbefc...db98,3,5,false
0x35a4...4148,4,5,false
0xfd04...5929,3,5,false
0xeb08...9b06,3,5,false
0x84b1...1aa8,5,5,false
0xf813...9797,4,5,false
0x2443...3332,4,5,false
0x81e3...4f5f,3,5,false
0xf256...ce6c,5,5,false
0x398e...2a18,5,5,false
0xc06a...99a0,3,5,false
0x9240...9071,5,5,false
0xc17a...7828,3,5,false
0x421a...c2c7,4,5,false
0x1d48...9f7a,5,5,false
0xa6ba...6cdb,5,5,false
0x53fe...05bb,3,5,false
0x637c...b7b8,3,5,false
0xfaca...8884,3,5,false
0x922a...622d,3,5,false
0x4676...35d4,3,5,false
0x2af6...a1c1,4,5,false
0x1fb4...a5c1,5,5,false
0x38ed...7314,5,5,false
0xfa10...7714,5,5,false
0x076a...bf30,3,5,false
0x2888...3eda,5,5,false
0x0584...ad8c,3,5,false
0x965f...acb0,5,5,false
0xa525...597a,4,5,false
0xe6e7...08f2,5,5,false
0x9849...7783,5,5,false
0x0b46...dfca,5,5,false
0x721e...b771,4,5,false
0x3769...5c12,4,5,false
0xdb9d...37ca,3,5,false
0x83a3...a3be,3,5,false
0xfa2e...d5b6,5,6,false
0xda19...7fea,5,6,false
0x4eff...98b5,5,6,false
0x5b5d...9c27,4,6,false
0xe17d...0e72,4,6,false
0x3e04...5c58,5,6,false
0x8e41...99a7,5,6,false
0x0456...f294,5,6,false
0xa8d1...c116,4,6,false
0x7457...93f4,3,6,false
0x6a6e...f147,3,6,false
0x6796...8ee6,5,6,false
0xc8a4...185a,5,6,false
0x1371...befb,5,6,false
0x1908...c8c0,5,6,false
0x3a96...f08c,5,6,false
0x70e3...3ab5,5,6,false
0x35a2...4b81,3,6,false
0x5358...76fc,4,6,false
0x057e...99fb,5,6,false
0x7c11...8a44,4,6,false
0x12cf...041b,5,6,false
0x9a33...34bf,5,6,false
0x8647...d6df,3,6,false
0xd5f6...737c,5,6,false
0x53cf...31e7,3,6,false
0x6e8a...1a07,4,6,false
0x8fb0...b198,5,6,false
0x3fb9...80b2,5,6,false
0xfd3b...5f0b,3,6,false
0x2c3c...b13d,5,6,false
0xb11a...2828,4,6,false
0x7367...1907,3,6,false
0xd2c7...4e43,5,6,false
0x1084...178a,4,6,false
0x5cba...53ba,5,6,false
0x8e16...dcc4,3,6,false
0x4581...2b2a,5,6,false
0x1520...b9f8,5,6,false
0xfbd0...c2b1,5,6,false
0x0e26...dadb,3,6,false
0x1723...7613,5,6,false
0x1e60...ccfa,5,6,false
0x61f4...75d3,3,6,false
0xec0a...ec56,4,6,false
0x0916...705f,3,6,false
0x38d9...e8e3,3,6,false
0xc66f...f707,4,6,false
0x79f9...0b84,3,6,false
0xa195...e312,5,6,false
0xa88e...1f22,3,6,false
0x3c02...71ab,5,6,false
0x3d39...568b,4,6,false
0x7d75...5cde,5,6,false
0xbeaf...1313,4,6,false
0xba52...f1e8,5,6,false
0xef0b...9652,5,6,false
0x8536...393a,5,6,false
0x7e22...9d30,4,6,false
0x1c72...03a2,5,6,false
0x6f2f...1d3c,5,6,false
0xcaab...5d41,4,6,false
0x9057...9185,5,6,false
0x61f2...0745,4,6,false
0x8932...fa21,3,6,false
0x1dab...beaf,3,6,false
0xfbde...b2a2,5,6,false
0xbb34...368f,5,6,false
0x4a44...2139,4,6,false
0xc5f1...8a0a,4,6,false
0xedca...7038,5,6,false
0xff72...ed64,5,6,false
0xefb9...5ea0,3,6,false
0x63cd...ce73,3,6,false
0x62fb...99ca,5,6,false
0x4747...dcb2,5,6,false
0xcc98...a30d,5,6,false
0x960c...88e9,5,6,false
0x0474...5a85,3,6,false
0x14ed...83a4,3,6,false
0x5827...ec05,5,6,false
0x5061...350e,5,6,false
0xf10b...6ed9,5,6,false
0x3934...d6f6,5,6,false
0x11c4...9142,4,6,false
0xf204...3baa,5,6,false
0x1d1d...4809,4,6,false
0x4a9c...cb66,5,6,false
0xc848...6ece,4,6,false
0x169c...759b,5,6,false
0x1ca8...1f2a,5,6,false
0xa244...0557,5,6,false
0x6004...0ab9,5,6,false
0x9003...76d2,5,6,false
0x93b0...edb1,5,6,false
0x0538...91b2,3,6,false
0x4717...d944,3,6,false
0x011d...fc83,3,6,false
0x704e...5f3c,3,6,false
0x8f86...0fb2,3,6,false
0x121d...c702,5,7,false
0x11c7...b2e0,4,7,false
